Ano,Mês,EVI_mean,EVI_min,EVI_max,EVI_std,SG_mean,SG_min,SG_max,SG_std,Data
0.20000000000000284,0.9090909090909091,0.6410572186434255,0.7919886796560356,0.4553852613898802,0.04314159292035412,0.5517819067925677,0.49673388241976724,0.6338336460287679,0.5831325301204817,2005-11-01
0.20000000000000284,0.9999999999999999,0.7083175445244411,0.7383258952868182,0.7079571698509343,0.2515978367748279,0.7141334145598534,0.7020732746378869,0.7410881801125702,0.2779116465863451,2005-12-01
0.23999999999999488,0.0,0.8219022356953389,0.8772178077718514,0.6917908880957381,0.08529990167158306,0.8706975327444407,0.8733314399318376,0.8739837398373984,0.1349397590361447,2006-01-01
0.23999999999999488,0.09090909090909091,0.9144562334217505,0.9374115598127789,0.7808104136048709,0.06944444444444453,0.8504416692049951,0.8773075830729905,0.8280175109443402,0.005622489959839551,2006-02-01
0.23999999999999488,0.1818181818181818,0.6269420234937474,0.7587895939915097,0.4881377283224858,0.09980334316617506,0.6870240633566854,0.6907128656631639,0.6979362101313318,0.1991967871485936,2006-03-01
0.23999999999999488,0.2727272727272727,0.6679613489958318,0.8240992707086099,0.45307579256770936,0.005530973451327494,0.51858056655498,0.5563760295370633,0.5,0.07068273092369462,2006-04-01
0.23999999999999488,0.36363636363636365,0.5759757483895415,0.773375421791662,0.3470501784589545,0.0007374631268437817,0.49832470301553455,0.5418915080942913,0.47435897435897423,0.04578313253012028,2006-05-01
0.23999999999999488,0.4545454545454545,0.5527661993179235,0.7501904865570914,0.34033172370354825,0.022984267453294103,0.40496497106305196,0.4618006248224936,0.3708567854909317,0.006425702811244553,2006-06-01
0.23999999999999488,0.5454545454545454,0.5141151951496779,0.7331011211494503,0.2876338442158304,0.01143067846607688,0.45004568991775795,0.470604941777904,0.45372107567229514,0.19437751004016135,2006-07-01
0.23999999999999488,0.6363636363636364,0.5999431602879878,0.7454011102645041,0.4541255511232416,0.09500983284169134,0.41227535790435577,0.4575404714569725,0.3905565978736709,0.06907630522088234,2006-08-01
0.23999999999999488,0.7272727272727273,0.40214096248579,0.5516490693371068,0.3894604241024564,0.27593411996066863,0.3195248248553152,0.35075262709457544,0.3176985616010004,0.18393574297188725,2006-09-01
0.23999999999999488,0.8181818181818182,0.6862447896930656,0.8371612060520299,0.46840226747848,0.10501323514742146,0.21946390496497103,0.2899744390798068,0.17917448405253267,0.16437634596356393,2006-10-01
0.23999999999999488,0.9090909090909091,0.423076923076923,0.615108305213889,0.31345790468192314,0.1597836774827925,0.32592141334145597,0.35643283158193706,0.32457786116322707,0.18554216867469836,2006-11-01
0.23999999999999488,0.9999999999999999,0.6683402804092459,0.7819745292260802,0.5351669116103296,0.10115535889872176,0.4352726165092903,0.48168134052825906,0.41119449656035023,0.05381526104417597,2006-12-01
0.28000000000000114,0.0,0.5920803334596437,0.5612278219222815,0.7919378542935124,0.5007374631268436,0.6558026195552843,0.6600397614314116,0.6676047529706064,0.20803212851405545,2007-01-01
0.28000000000000114,0.09090909090909091,0.7795566502463054,0.8851638184390986,0.5826159983203861,0.01241396263520169,0.7123058178495277,0.7381425731326329,0.6976235146966852,0.06425702811244893,2007-02-01
0.28000000000000114,0.1818181818181818,0.641151951496779,0.7493196908675301,0.5378962838547133,0.1396263520157327,0.6882424611635699,0.6305026980971314,0.7667292057535959,0.5461847389558233,2007-03-01
0.28000000000000114,0.2727272727272727,0.7007389162561576,0.7999346903232828,0.5723283644761704,0.10263028515240898,0.5441669204995431,0.5754047145697246,0.5315822388993119,0.0979919678714851,2007-04-01
0.28000000000000114,0.36363636363636365,0.5468927624100038,0.7143790138238815,0.3963888305689691,0.09623893805309737,0.46101127017971366,0.4856574836694122,0.4596622889305815,0.16706827309236857,2007-05-01
0.28000000000000114,0.4545454545454545,0.50454717696097,0.7086099923805376,0.3136678563930295,0.05432645034414962,0.3982637831251904,0.43822777619994324,0.38305190744215123,0.1044176706827308,2007-06-01
0.28000000000000114,0.5454545454545454,0.6249526335733231,0.7176444976597365,0.5630904891874869,0.19014257620452324,0.4503502893694792,0.5021300766827607,0.4196372732958098,0.01767068273092252,2007-07-01
0.28000000000000114,0.6363636363636364,0.548503220917014,0.7167737019701752,0.395339072013437,0.09292035398230104,0.4587267742918061,0.5100823629650667,0.42808005003126937,0.016867469879517517,2007-08-01
0.28000000000000114,0.7272727272727273,0.5118416066691929,0.7154675084358332,0.31660718034851976,0.04830383480825972,0.41928114529393834,0.4370917353024709,0.4274546591619761,0.22168674698795182,2007-09-01
0.28000000000000114,0.8181818181818182,0.5799545282303902,0.7760966583215412,0.35061935754776397,0.10501323514742146,0.4597928723728296,0.5140585061062198,0.425891181988743,0.16437634596356393,2007-10-01
0.28000000000000114,0.9090909090909091,0.564892004547177,0.7148144116686621,0.43543984883476805,0.11860865290068837,0.5016752969844652,0.4825333712013634,0.5465916197623513,0.39919678714859336,2007-11-01
0.28000000000000114,0.9999999999999999,0.6340469874952633,0.755741809078045,0.5097627545664497,0.11590462143559496,0.5158391714894911,0.5577960806589036,0.4928080050031267,0.048192771084336415,2007-12-01
0.3200000000000074,0.0,0.4808639636225843,0.5321650157831719,0.6015116523199663,0.4220747295968535,0.38668900395979267,0.44561204203351334,0.3511569731081925,0.0016064257028100023,2008-01-01
0.3200000000000074,0.09090909090909091,0.4926108374384236,0.5773375421791661,0.5404157043879906,0.335299901671583,0.38257691136155925,0.42374325475717123,0.3667917448405251,0.10361445783132466,2008-02-01
0.3200000000000074,0.1818181818181818,0.7181697612732095,0.8020028300859909,0.606970396808734,0.12057522123893817,0.4692354553761803,0.46151661459812565,0.5031269543464665,0.3469879518072286,2008-03-01
0.3200000000000074,0.2727272727272727,0.5385562713148919,0.744639164036138,0.3195465043040101,0.01708456243854489,0.4954310082241852,0.5228628230616302,0.4893683552220136,0.13815261044176697,2008-04-01
0.3200000000000074,0.36363636363636365,0.5850701023114814,0.7715249809513443,0.37077472181398274,0.016715830875123,0.41501675296984464,0.4535643283158194,0.40056285178236384,0.10602409638554193,2008-05-01
0.3200000000000074,0.4545454545454545,0.559492231906025,0.7475780994884074,0.36027713625866054,0.037610619469026794,0.49695400548279,0.5339392218119853,0.48030018761726057,0.08353413654618373,2008-06-01
0.3200000000000074,0.5454545454545454,0.6567828723001137,0.8171329051921192,0.4417384001679613,0.006760078662733683,0.5328967407858664,0.5751207043453567,0.5087554721701062,0.04016064257028072,2008-07-01
0.3200000000000074,0.6363636363636364,0.6132057597574838,0.7818656797648851,0.4131849674574848,0.0298672566371683,0.5647273834907095,0.602385685884692,0.5440900562851783,0.05381526104417597,2008-08-01
